complex_name,graph_file,sha256,nodes,local_edges,line_nodes,line_edges,coulomb_nodes,coulomb_edges
A71EV2A-x6920a,processed/A71EV2A-x6920a.bin,b245c8fe380ecfb45606980328b1393a98964bfa745af78183ebdce0ea38f71f,25,300,300,3600,25,600
A71EV2A-x6925a,processed/A71EV2A-x6925a.bin,35ea05cd105e59c2f53de4b6b8ebf6e3dce89ff628214263621486ed0b724765,26,312,312,3744,26,650
A71EV2A-x6932a,processed/A71EV2A-x6932a.bin,f0a5b98feb1bb9880e67e726ad677951929f95c7b29c6f59f571c5e1310a09f6,22,264,264,3168,22,462
A71EV2A-x6934a,processed/A71EV2A-x6934a.bin,5c78402bd50df739f5f6613370bba39719753ed6ad2883745ce924a0ab3fb3ac,25,300,300,3600,25,600
A71EV2A-x6938a,processed/A71EV2A-x6938a.bin,77f8da693c291fc287b784dbbe79b5eda56d0e991b0be6546de3875c4a9b9b8e,26,312,312,3744,26,650
A71EV2A-x6945a,processed/A71EV2A-x6945a.bin,67aa0c19d7c22896233fa8bdc28bd1176071b5ebf2d41e4aace992c7e5f4cce8,29,348,348,4176,29,812
A71EV2A-x6948a,processed/A71EV2A-x6948a.bin,4cfda826a778ec14f1b7a2521e8a5d3e386e3f30108099ed29389e0c94e246f8,30,360,360,4320,30,870
A71EV2A-x6948b,processed/A71EV2A-x6948b.bin,5e34a8df336d5dc28515e45a551f170478716824bc152522677c29f472918dbb,30,360,360,4320,30,870
A71EV2A-x6955a,processed/A71EV2A-x6955a.bin,55fbc84a251580989fb234629b98efcf363ea03fb8584702a085256c41c16c87,30,360,360,4320,30,870
A71EV2A-x6955b,processed/A71EV2A-x6955b.bin,6ed9776059bfeea19c459721a58c0f85e23997008848b9be1a5be88d1fbb8ee6,30,360,360,4320,30,870
A71EV2A-x6980a,processed/A71EV2A-x6980a.bin,2a6068c4f1cb486e982872065cba87f0a645e032608c4a24aa170a46f7a7a051,25,300,300,3600,25,600
A71EV2A-x6991a,processed/A71EV2A-x6991a.bin,72e1897155819b69bfa2717294577fd051297d482cf861e796ec06577977f710,27,324,324,3888,27,702
A71EV2A-x7021a,processed/A71EV2A-x7021a.bin,a0965d0a83f781192e64391a2d4cdefbae28a4c0a7484a33c243bdc0e85bd8ca,27,324,324,3888,27,702
A71EV2A-x7002a,processed/A71EV2A-x7002a.bin,bd388e0f0538868421fa31e7abc34d303c6c002440627b83ef0f62d717a31b36,26,312,312,3744,26,650
A71EV2A-x7008a,processed/A71EV2A-x7008a.bin,af716996a8b9421f8b855f557e387c9dab78610de9f24d44c9c457ee557f9891,32,384,384,4608,32,992
A71EV2A-x7011a,processed/A71EV2A-x7011a.bin,a3ea605697161534be2e590a197f92aa1ad5f389a5b70f52cf0c3d1e50dbd017,27,324,324,3888,27,702
A71EV2A-x7015a,processed/A71EV2A-x7015a.bin,88829c5d97c8bcfa19ccab228dcb68a41457641b3dd67be24ccfa850cfd61697,31,372,372,4464,31,930
A71EV2A-x7018a,processed/A71EV2A-x7018a.bin,cd3a83689b04e8c38e3e9f4c8f09a572b5a37f276da7d044bd2f58c5c90f7208,31,372,372,4464,31,930
A71EV2A-x7024a,processed/A71EV2A-x7024a.bin,05a716919755523350cbcb93809b6d62295f45de1f04bc1dfd69e081a8172882,29,348,348,4176,29,812
A71EV2A-x7025a,processed/A71EV2A-x7025a.bin,c159cf482298edaadbd335803ebc90850f995eb95ae00d53f20c6b50e9be2e02,29,348,348,4176,29,812
A71EV2A-x7026a,processed/A71EV2A-x7026a.bin,bd1ae0f6ee23f6b9f33657b07aa7cba6f154961de68ee498672e8bb858528779,26,312,312,3744,26,650
A71EV2A-x7026b,processed/A71EV2A-x7026b.bin,40fd81d6a5d52f6abc4618dda3694671d4a7fdd125c31d5e564fad16bb2f1e9a,26,312,312,3744,26,650
A71EV2A-x7031a,processed/A71EV2A-x7031a.bin,19869ae0bbdc6344f11bf6c2960012db94acc3bd99a4a3b40cd2c34d43042896,29,348,348,4176,29,812
A71EV2A-x7032a,processed/A71EV2A-x7032a.bin,020b8b56fc12599f9e21a5e73456e7decf371d4ec772ce9c3a1a45a6c517362d,27,324,324,3888,27,702
A71EV2A-x7035a,processed/A71EV2A-x7035a.bin,54b8319b5ad8a0e681c65898a26e883e49571ca54e787f3aafc35ac09d92942c,25,300,300,3600,25,600
A71EV2A-x7038a,processed/A71EV2A-x7038a.bin,9eadb1fbe495ed1097577c22805922b391b711aab8eedbc46652f96d0a9bae5b,25,300,300,3600,25,600
A71EV2A-x7043a,processed/A71EV2A-x7043a.bin,ffc53ed7f670a8b18250809e90c0fe923f2d4ec05ff69456a25569a9ee17d504,32,384,384,4608,32,992
A71EV2A-x7043b,processed/A71EV2A-x7043b.bin,aecdeba5e8f4b4b84a1862f88423165db006e5fb9df8a13be6bec8ed125d4910,32,384,384,4608,32,992
A71EV2A-x7044a,processed/A71EV2A-x7044a.bin,7bb2b84548387b258255ed9373d00c4e286d9277fea94381c3f1c054d5e01152,30,360,360,4320,30,870
A71EV2A-x7046a,processed/A71EV2A-x7046a.bin,268f10251071547eeef481dd54403bbe27a8fd64c9fe2068e9d6965eb5eefe49,28,335,335,4014,28,756
A71EV2A-x7056a,processed/A71EV2A-x7056a.bin,52d0794625cb2b92b9d850419587eed6bcf826fd7bbdbc164969aa5c6195c0a7,28,336,336,4032,28,756
A71EV2A-x7070a,processed/A71EV2A-x7070a.bin,6dda97be1af8add408243c6ce0462bc6dbad7159e3c6cc0cd9c992cc79b04a15,27,324,324,3888,27,702
A71EV2A-x7093a,processed/A71EV2A-x7093a.bin,15144a8e445b8fd0089d41690c39ad677b30a8e148f2828cbd582a987f5bb644,27,324,324,3888,27,702
A71EV2A-x7095a,processed/A71EV2A-x7095a.bin,b04de409884176386c95efd5d6cbc756557dfea1b1df7f6f308302f1b59eee2f,32,384,384,4608,32,992
A71EV2A-x7096a,processed/A71EV2A-x7096a.bin,53343a69e2dd6fb0d43e752e4d0682fd31db4393b5ab6ce06a9ef1bfcdc238de,35,420,420,5040,35,1190
A71EV2A-x7101a,processed/A71EV2A-x7101a.bin,26bd1be40701fa06c1647b2f063794672a4257a12135018b6755b9957fbaab0e,30,360,360,4320,30,870
A71EV2A-x7127a,processed/A71EV2A-x7127a.bin,078618713cadf9b67a6fc197427866594661584c6da6047d003c0668d7264eeb,31,372,372,4464,31,930
A71EV2A-x7130a,processed/A71EV2A-x7130a.bin,c58c5f18512a4bd73958c1a6f9000cdc5a6635d20c7ac5995ab98f7c0414fa65,31,372,372,4464,31,930
A71EV2A-x7132a,processed/A71EV2A-x7132a.bin,c5b2459964be7a12cf103de725c3d5d8e10b7613b2bf7505e3fe3e025c72d584,32,384,384,4608,32,992
A71EV2A-x7135a,processed/A71EV2A-x7135a.bin,21af465c33d6f66e25b9f0a7bc89c2d24fc865c4d81878773d01d559b4c65561,28,336,336,4032,28,756
A71EV2A-x7147a,processed/A71EV2A-x7147a.bin,56822d6e1548589d36e4f4d57c08fe6a9194c68ddfe86fb4beb9a915984ee6a7,29,348,348,4176,29,812
A71EV2A-x7151a,processed/A71EV2A-x7151a.bin,3c4fc47b67c836b49a1dd4de06dcde41189aafd762df562eb95a4a6229d8a948,33,396,396,4752,33,1056
A71EV2A-x7154a,processed/A71EV2A-x7154a.bin,e36350cb3b503af710051f79f9c46b2268840d8ec0c11ed5fe44e5bd4dec36f2,32,384,384,4608,32,992
A71EV2A-x7161a,processed/A71EV2A-x7161a.bin,079d4a62a942c2a72a74e8d10f19efa2715b83ef080939e6872b04913e12df17,28,336,336,4032,28,756
A71EV2A-x7167a,processed/A71EV2A-x7167a.bin,e882492bef21fc932be8c5f329f0cd1c53e57bf9feea9cf7bc11b042031bcf5f,29,348,348,4176,29,812
A71EV2A-x7167b,processed/A71EV2A-x7167b.bin,5ad0f40e43418c01e3ca914084dd4c30f948620b57292e6af7bd14895a753bc2,29,348,348,4176,29,812
A71EV2A-x7169a,processed/A71EV2A-x7169a.bin,df3ca36786ba2986828dc25da053848be72b4cb7b03c690f331f6a1627a2bf60,32,384,384,4608,32,992
A71EV2A-x7170a,processed/A71EV2A-x7170a.bin,3503cd6895d3452f290f2852a3676c2b3abcb4b8e5b7eb510d06e4b218365ba1,32,384,384,4608,32,992
A71EV2A-x7172a,processed/A71EV2A-x7172a.bin,f3693c3a86ee88322e1cea4cfbea6614ea6804a1b5d4c7c19623d03973161d59,26,312,312,3744,26,650
A71EV2A-x7175a,processed/A71EV2A-x7175a.bin,3d94ccc187d97df5d4a642d66ec450d9a39cb6f106d1ed0113f807a5e28db04d,28,336,336,4032,28,756
A71EV2A-x7176a,processed/A71EV2A-x7176a.bin,d6ea6816441abaaad818d4dbc16e47da1eb4415651775706e2368dbe9c9445a2,32,384,384,4608,32,992
A71EV2A-x7184a,processed/A71EV2A-x7184a.bin,30c828be9afcfe4c1d82a0bc84ca0641b2af5df8db5322a334fb83f4c6592f18,27,324,324,3888,27,702
A71EV2A-x7190a,processed/A71EV2A-x7190a.bin,f9433cdbbeb5e548cc78c411d92940d4dbff5c3dc6003c8a34dfc50f3729c11f,34,408,408,4896,34,1122
A71EV2A-x7238a,processed/A71EV2A-x7238a.bin,ed374e2b74e9bf97183498e3dcb10bf9a98c6e51f37ee54d388c33c9061cff0c,28,336,336,4032,28,756
A71EV2A-x7246a,processed/A71EV2A-x7246a.bin,f90d1e5cba2bae3e3866ecc302d44cc9503fdbe9545d3598ee13a060f42eaa75,30,360,360,4320,30,870
A71EV2A-x7247a,processed/A71EV2A-x7247a.bin,378bca775b00618134ab271b6a37d7f172972b219a0fb3c5d2b3845a6f25dd40,32,384,384,4608,32,992
A71EV2A-x7250a,processed/A71EV2A-x7250a.bin,8c4ea795c74de3ae133d3910c8f81eb52a02fd72039b46e1df489b639eb69750,27,324,324,3888,27,702
A71EV2A-x7251a,processed/A71EV2A-x7251a.bin,4c3e5afef98851b02a34941a726767648632ad2ebc792aa158e4e4652f50852f,27,324,324,3888,27,702
A71EV2A-x7254a,processed/A71EV2A-x7254a.bin,6724f279d1f29f6a10b22dadc3dce37c5d2deb6ea6d448b934e43b4fd0c84e3e,28,336,336,4032,28,756
A71EV2A-x7256a,processed/A71EV2A-x7256a.bin,1f33ae100e41e81e626e7b7695bc9fc9251c7f40002edc02f64796b327c8f223,27,324,324,3888,27,702
A71EV2A-x7257a,processed/A71EV2A-x7257a.bin,03a65f23f0cd5036635a5b57a0ba55acada61ce183341b1c8e5bdb3947adb905,29,348,348,4176,29,812
A71EV2A-x7259a,processed/A71EV2A-x7259a.bin,5cad9824a8bb062eada65297bf1145ec2bc49a235f2d56719cf34a153eeab2e1,28,336,336,4032,28,756
A71EV2A-x7260a,processed/A71EV2A-x7260a.bin,45997fe441c722ef0ab4813cef2dae4bc6e112e84ccf1e92664c1bddf373ab42,27,324,324,3888,27,702
A71EV2A-x7261a,processed/A71EV2A-x7261a.bin,3b0194c0c07323c1375adc8771db09cad4d73229bd8077c87047bd7756f1edc8,33,396,396,4752,33,1056
A71EV2A-x7263a,processed/A71EV2A-x7263a.bin,1eeb0f3b154fba17386fcb87f19e7293fbe4d8badabc21cfe0df693f29fa3f5e,32,384,384,4608,32,992
A71EV2A-x7284a,processed/A71EV2A-x7284a.bin,6c3c23a43d729e776d10516efdaa95cf63d30585f935d6e6321e733051698467,30,360,360,4320,30,870
A71EV2A-x7287a,processed/A71EV2A-x7287a.bin,2a4377954339056ae68c3ea0441e4dc3ce5f330eaf56ddf900f522f92f84f3e3,27,324,324,3888,27,702
A71EV2A-x7297a,processed/A71EV2A-x7297a.bin,7dfb9ae393b8b00e85919b3697c4ce82bd3129228791c379a421610c99663c12,28,336,336,4032,28,756
A71EV2A-x7301a,processed/A71EV2A-x7301a.bin,5386153d9409eeaf76d628df92b4760e2b6ba3024ef0154f5f09a3cb6bf9b41f,27,324,324,3888,27,702
A71EV2A-x7301b,processed/A71EV2A-x7301b.bin,e0be4bb763789ef19adeddac82e998b68988ece8f31abf858a789590c702f2fc,27,324,324,3888,27,702
A71EV2A-x7307a,processed/A71EV2A-x7307a.bin,2cd537b982699b5952ace0e30b451c795c0c0f81146ed86437bee0525dcba36a,32,383,383,4589,32,992
A71EV2A-x7309a,processed/A71EV2A-x7309a.bin,01e2cc5f8a7cdc40fa5e55805f55e17db12764623b340f13dbbcc08086349751,30,360,360,4320,30,870
A71EV2A-x7316a,processed/A71EV2A-x7316a.bin,96adfc767c96f78869070870ce0c615483ade5582de5fed90a8fe55fa7b70ed1,29,348,348,4176,29,812
A71EV2A-x7317a,processed/A71EV2A-x7317a.bin,19b350a9e755f73a8f3c97234e9eb1b02cab0c8aab0b0df1c840602d5acde41b,26,312,312,3744,26,650
A71EV2A-x7317b,processed/A71EV2A-x7317b.bin,684d84b490f9027fff298ac7b08185699f7a8815992f5ba5689993c43f8b3287,26,312,312,3744,26,650
A71EV2A-x7318a,processed/A71EV2A-x7318a.bin,0c3eea05966f95592f4921ac2b5b4a1547207a051546503a9b30072cb2e2bd95,31,372,372,4464,31,930
A71EV2A-x7321a,processed/A71EV2A-x7321a.bin,2a0ec43561e255b8f2fda31e5b59903c4114e45cafe07f6fc57c45bb024ad6d2,23,276,276,3312,23,506
A71EV2A-x7323a,processed/A71EV2A-x7323a.bin,c69c4120a83925d25d405b0bf8dcba0eb5cdf526498d716ff25b106d8f96bc78,26,312,312,3744,26,650
A71EV2A-x7333a,processed/A71EV2A-x7333a.bin,fc6212666fb34dc55d9f6ae7733e6d5fe72a9b02186f8b20f1fb1fd8b8744951,27,324,324,3888,27,702
A71EV2A-x7334a,processed/A71EV2A-x7334a.bin,31f4545b71c9e483b1f54ed37d758dde1318aee08c7978da08f38978c9c1f25d,25,300,300,3600,25,600
A71EV2A-x7334b,processed/A71EV2A-x7334b.bin,d76a4e0bb113081169778bfda709b10bc50c4d14b8248f93a66357ed2ca1999d,25,300,300,3600,25,600
A71EV2A-x7338a,processed/A71EV2A-x7338a.bin,7a0d3fba312c7cbafb2cb4c71e43e2a0f4ddb23726a3331f698f94ea44ee4b36,28,336,336,4032,28,756
A71EV2A-x7339a,processed/A71EV2A-x7339a.bin,7b6fe230fc9d89c9f7639493c6a5318e35d74441f6dabf051ed2e2705fb4a025,25,300,300,3600,25,600
A71EV2A-x7350a,processed/A71EV2A-x7350a.bin,81c39395af6d58f099e294915680f091f6ba69d8bfd659876ae311d1d3b31c1b,27,324,324,3888,27,702
A71EV2A-x7350b,processed/A71EV2A-x7350b.bin,5277d29e662d6367f3fa2f7c8e8f4c76bf6fcb2b8fc68f5ef7e93f2952ccb2e6,27,324,324,3888,27,702
A71EV2A-x7353a,processed/A71EV2A-x7353a.bin,88386520d1b85c401666353cc0d980601e0be74a7e3f4849c5a7eaf8c866d338,27,324,324,3888,27,702
A71EV2A-x7353b,processed/A71EV2A-x7353b.bin,5c0571b880714e8bb7fe85946978aebf5771c2f4edfb9490ae60e0608248e1e3,27,324,324,3888,27,702
A71EV2A-x7359a,processed/A71EV2A-x7359a.bin,fea75d8e6bd5b66b3101a9c3f8c75ab4ddac5a883130a69ee638c717f9be7362,21,252,252,3024,21,420
A71EV2A-x7368a,processed/A71EV2A-x7368a.bin,a710fdc350d8d73f58a3a8752bb81733455c8033b3d4213fed8fe2bcb51766f5,28,334,334,3996,28,756
A71EV2A-x7369a,processed/A71EV2A-x7369a.bin,0aa376710692284b41ef421207f2d0be75e23279c873301466926f05f12bf5c2,28,336,336,4032,28,756
A71EV2A-x7369b,processed/A71EV2A-x7369b.bin,1df8363ac4b93642ed6e527ded1ca1f8d950bacfebff694c63d90bb57c1b604f,28,335,335,4014,28,756
A71EV2A-x7372a,processed/A71EV2A-x7372a.bin,b1186aaaa781c749514f4b608cc21b7baf1fe62f59b8f167959b0cc18d47be74,26,312,312,3744,26,650
A71EV2A-x7379a,processed/A71EV2A-x7379a.bin,61a8ff80072163cc25b89e51548945bad0ebea67ddf76b6cc73865c3d8657b9b,26,312,312,3744,26,650
A71EV2A-x7389a,processed/A71EV2A-x7389a.bin,13bfe87fe9a3b1be59317edb5e05666ea29acce8d1d01767a524633ff44e75fc,25,300,300,3600,25,600
A71EV2A-x7410a,processed/A71EV2A-x7410a.bin,5edc9130f3e0330a0f6f763dc9034cb886ca121bb878985227fc0997bb1df703,26,312,312,3744,26,650
A71EV2A-x7420a,processed/A71EV2A-x7420a.bin,f02834fafb3498075100325d67cd01eb2a4a82e0444bc7e954ff4e77632eaae4,29,348,348,4176,29,812
A71EV2A-x7424a,processed/A71EV2A-x7424a.bin,ae327c0ead42a90a267b285afddce6d3f0d50219e0a577294a3e4442eca7d3e8,28,336,336,4032,28,756
A71EV2A-x7427a,processed/A71EV2A-x7427a.bin,e3551621486fc6873f6af6ac76fb4cd57dd2b7ee76f8ed3c5eeaccea59aabb1d,30,360,360,4320,30,870
A71EV2A-x7430a,processed/A71EV2A-x7430a.bin,a1651b819c6f6ff6640dcd7ca05d507735a0171dca1bc795473eff59b095820b,28,336,336,4032,28,756
A71EV2A-x7432a,processed/A71EV2A-x7432a.bin,16c175c652b374893407dd39ebbc81b243e45afd333eeb436c9a8e5621ac8c74,26,312,312,3744,26,650
A71EV2A-x7433a,processed/A71EV2A-x7433a.bin,69f003e18cd9e1c4dd73c7a5b331c04b3df7e13d1e83b99ac5692d067a56c654,32,384,384,4608,32,992
A71EV2A-x7436a,processed/A71EV2A-x7436a.bin,b7d690c3faebf4d387e3bf054995d78bb587601565069cddddb90ab282e2902b,30,360,360,4320,30,870
A71EV2A-x7436b,processed/A71EV2A-x7436b.bin,5474e61792a017d543ee6b87100e3522979dd407d941da9769957145fb1a337f,30,360,360,4320,30,870
A71EV2A-x7442a,processed/A71EV2A-x7442a.bin,c1f98b3534bea12164f378a1cdc442f7d392391e31a28d13e5ea3c342b580753,26,312,312,3744,26,650
A71EV2A-x7445a,processed/A71EV2A-x7445a.bin,0fb55ff14af9c4adbc5f39792e533e02b2f734c7c76b7287b50c4537dac8ef03,27,324,324,3888,27,702
A71EV2A-x7446a,processed/A71EV2A-x7446a.bin,7b86208d188a0606bfbc45e881860077eacae6bbb97bb75186e83a023d296df3,32,384,384,4608,32,992
A71EV2A-x7448a,processed/A71EV2A-x7448a.bin,19c88e9d0d798d82a56275a383ff355c5693a7bae4e38a3eab1d3e002b5bf1da,23,276,276,3312,23,506
A71EV2A-x7459a,processed/A71EV2A-x7459a.bin,00bce6f631a8c41bcacb8e8ee5e7890d88526c960b007aaa2c977db1f93981a0,25,300,300,3600,25,600
A71EV2A-x7461a,processed/A71EV2A-x7461a.bin,05a03de31bf335292637b0d7c4cb48c8f753f2f789e11a429a6104f9bedb2013,25,300,300,3600,25,600
A71EV2A-x7465a,processed/A71EV2A-x7465a.bin,bc856cbaae08a170ae9dc331b188c912c5d36367506768ddc7996cf283dc299e,25,300,300,3600,25,600
A71EV2A-x7465b,processed/A71EV2A-x7465b.bin,4ab976d2b3b15cacbe331b31fab7ff8b6fb33135480b3e580939070900bb9769,25,300,300,3600,25,600
A71EV2A-x7475a,processed/A71EV2A-x7475a.bin,47bf472210c4423c2aed274ab1b5290de05bce4f28ffd0eb0f4e617bf4a0b62d,28,336,336,4032,28,756
A71EV2A-x7475b,processed/A71EV2A-x7475b.bin,fbb88f1cdeafa8c01907d021474edf0fcf80aa44b9fa8df387ab4dd1ce5f30c4,28,336,336,4032,28,756
A71EV2A-x7491a,processed/A71EV2A-x7491a.bin,9be9126b2a20da228306ce6e16b4470f0fcc27fbe087bacd12323a305a0ee83a,28,336,336,4032,28,756
A71EV2A-x7491b,processed/A71EV2A-x7491b.bin,714fb64b0087fc7304bedef36049e9c3e84d6489a225c9bcb785dfee858fc33e,28,336,336,4032,28,756
A71EV2A-x7501a,processed/A71EV2A-x7501a.bin,afa66cedaa52893c6dadcedcf1956ecdb6ba57795ad50add57a7a07cef322fa6,26,312,312,3744,26,650
A71EV2A-x7501b,processed/A71EV2A-x7501b.bin,071c1ccf413cba566218e4d0591b632ff47b556a1a1ca998c9d17dd0110e0213,26,312,312,3744,26,650
A71EV2A-x7510a,processed/A71EV2A-x7510a.bin,6dcbdb5678e618c766fad0069450b29fbc094a65d5c2366c0227ed18e90c9434,27,324,324,3888,27,702
A71EV2A-x7510b,processed/A71EV2A-x7510b.bin,b779eb09cb44d4774594df9e399d334e5176d75e047ea7e749edc6074e5daf9f,27,324,324,3888,27,702
A71EV2A-x7515a,processed/A71EV2A-x7515a.bin,11314e860fc4794e4adce1082665275dd135657d2ca1d39a8d0d2b0b78e79a1f,25,300,300,3600,25,600
A71EV2A-x7533a,processed/A71EV2A-x7533a.bin,487a189af88948b67de48a13715d45d018241fcf4076467374f005c6d634e3ad,26,312,312,3744,26,650
A71EV2A-x7533b,processed/A71EV2A-x7533b.bin,7faea3ced7aca602e2f518ea0fc12d7bdc083fca74c74f000dfeb39e1dcb1c1c,26,312,312,3744,26,650
A71EV2A-x7545a,processed/A71EV2A-x7545a.bin,72184388bf4d42d153c7a92939a8ebc5a7a272b131c9b665461d3e2193edf898,23,276,276,3312,23,506
A71EV2A-x7545b,processed/A71EV2A-x7545b.bin,962db9bb9f23660127d09997eed65a144e20507f47018f29f6fb4029ce5f7151,23,276,276,3312,23,506
A71EV2A-x7558a,processed/A71EV2A-x7558a.bin,b5651ae285bc7b6d1bea56ca055dfca6c58c65ff95d58d0489147baf01f39a25,23,276,276,3312,23,506
A71EV2A-x7560a,processed/A71EV2A-x7560a.bin,4058aa151b5e770f503418acf6f2b35b61bf3fb830718513ac74fe7939925fd0,27,324,324,3888,27,702
A71EV2A-x7560b,processed/A71EV2A-x7560b.bin,237d22ad239f23f92263f43ad2777a7dcff1c766f19d610c94c92e0a932ebf49,27,324,324,3888,27,702
A71EV2A-x7570a,processed/A71EV2A-x7570a.bin,ec27ebda2a79b89bf7f33c661d12120bd0cb8b11e2f3379c8104242a73744d2d,31,372,372,4464,31,930
A71EV2A-x7576a,processed/A71EV2A-x7576a.bin,49be52635d50e980dec43aa0ceb2a673bfcbe6b88e2b0a2003c5a5319982add1,26,312,312,3744,26,650
A71EV2A-x7576b,processed/A71EV2A-x7576b.bin,4a8c2ac6ab149655416e871a7015ee8eff8d35f3007017d9184b45113ede5cef,26,312,312,3744,26,650
A71EV2A-x7580a,processed/A71EV2A-x7580a.bin,247e0498306f75752a85e3f25abf64dc234592256e814dd6b6864764976df666,24,288,288,3456,24,552
A71EV2A-x7580b,processed/A71EV2A-x7580b.bin,3ea119357fae952749dbb70076fa4a4fa3545b1fb349fbcb78a713a085fc77da,24,288,288,3456,24,552
A71EV2A-x7589a,processed/A71EV2A-x7589a.bin,8951bc955fccde191e7956d5917db21ea9dd7b7c8d996acb1e4d54de93c45968,30,360,360,4320,30,870
A71EV2A-x7597a,processed/A71EV2A-x7597a.bin,1255b965ee614a1b2858893bbe1d4b38059ca5f6e499dc943f1fe01076770b21,25,300,300,3600,25,600
A71EV2A-x7608a,processed/A71EV2A-x7608a.bin,0a295a6b229d7eacc1f6b0a258246b917cb7d34487638cbcd900d713086ea238,28,336,336,4032,28,756
A71EV2A-x7613a,processed/A71EV2A-x7613a.bin,e29cc4493c2e60adc7ddfa0309107f09622b06b3230dda9ab2a11e4709c1d1ec,23,276,276,3312,23,506
A71EV2A-x7622a,processed/A71EV2A-x7622a.bin,ffff0aae42b93c7f4b767916fd3bcc559af72721a0376cfcf57f3a24aa5f4e73,26,312,312,3744,26,650
A71EV2A-x7631a,processed/A71EV2A-x7631a.bin,acca1c27eb2c5defed329b2de62a91bc102d3608d5517c27b8b0822f42894475,21,252,252,3024,21,420
